221,1,159,265,1227,328,570,170,170,595,786,1,2,1654,394,288,122,17,183,28,1055,1050,381,481,123,169,0,95,74,60,1447,85,2138,396,27,389,99,68,1376,285,122,124,385,1188,148,5,885,152,15,280,9
275,2,261,31,1463,198,211,118,117,386,181,2,29,1461,501,414,116,224,208,26,790,669,410,528,173,119,1,247,32,89,1413,206,1610,286,27,699,24,58,520,176,139,97,363,951,113,0,989,391,7,202,7
300,3,356,121,1636,310,568,176,96,941,863,1,33,4045,542,539,191,293,235,15,691,870,420,695,234,99,2,157,159,79,798,143,1438,333,53,472,118,73,850,164,135,49,354,1360,90,1,730,210,9,200,6
236,0,440,72,2068,339,522,211,99,479,555,3,31,1706,368,377,200,99,612,38,753,1165,361,423,182,245,1,340,171,60,817,152,2123,448,76,470,121,57,787,221,103,69,484,1474,170,2,946,110,26,290,13
401,4,498,130,1729,371,609,271,152,808,556,0,27,3207,583,386,116,295,827,50,1094,1685,1182,527,393,121,0,339,122,83,1144,139,2364,743,65,636,110,63,964,181,159,60,327,1347,136,3,1067,369,30,378,13
272,1,495,97,2068,394,621,150,135,928,820,1,37,2447,654,374,338,181,348,38,1084,1239,493,797,318,77,4,355,129,82,1201,159,2759,597,49,593,124,62,1020,203,218,95,329,1818,170,1,859,270,13,588,15
301,4,462,115,1918,397,618,174,171,673,413,1,30,2141,638,279,53,195,280,45,978,1512,434,729,322,227,2,454,77,92,1184,185,2185,819,87,520,151,71,1050,215,254,72,287,879,138,1,1011,205,22,514,25
97,4,306,181,1433,305,716,123,81,777,299,1,2,1691,500,323,7,20,315,39,837,1077,638,708,173,275,0,128,125,40,1245,91,1901,528,52,449,73,11,517,240,155,28,187,962,170,6,705,178,22,203,13
315,3,233,54,1577,265,697,199,147,854,680,0,34,2418,478,304,373,248,334,26,962,1042,799,695,136,156,2,277,124,56,1705,158,1241,584,31,530,88,64,931,121,126,40,376,960,146,0,752,242,10,158,12
290,0,396,110,2038,280,314,168,164,502,580,1,21,1520,505,341,49,164,329,28,1782,873,484,666,272,144,1,221,110,69,974,96,1479,641,63,498,91,39,728,156,114,58,534,1292,146,4,1005,232,12,288,10
676,3,331,80,2144,315,587,157,117,527,948,2,30,2415,584,572,173,131,278,78,778,1045,651,641,263,141,7,273,132,147,1386,146,1478,459,101,484,43,75,747,405,119,92,233,1289,187,0,763,122,53,579,11
362,0,418,455,2363,392,191,192,237,1204,807,4,28,2282,687,302,110,139,1188,58,1203,1114,480,530,255,147,1,304,103,67,1073,134,2078,713,134,731,148,16,1101,215,204,0,436,1072,159,6,1229,170,36,393,14
256,2,293,154,2313,295,432,143,105,776,765,-5,61,2715,492,340,297,213,421,71,894,805,397,805,402,140,0,238,127,79,1247,153,1678,727,88,627,169,47,1053,165,259,179,394,928,181,2,813,246,102,596,2
479,5,432,163,2014,476,382,161,73,676,674,1,31,2390,509,388,51,124,117,65,1069,773,439,840,381,125,0,327,238,75,385,170,1754,1070,48,613,111,24,797,216,257,112,401,1082,203,2,799,214,24,428,10
329,0,299,147,1928,208,446,119,144,740,581,0,24,2441,477,536,16,30,128,42,1311,1013,312,728,247,192,0,145,117,60,1050,148,1601,500,53,503,77,39,554,113,201,95,351,599,132,2,495,249,42,377,0
508,3,222,107,2274,116,405,156,115,879,425,0,14,1707,338,194,137,57,623,19,835,596,200,742,206,182,0,221,73,48,938,83,1279,766,39,566,53,22,700,0,82,23,417,440,129,6,1483,276,11,284,30
664,4,222,151,2907,297,430,101,109,509,652,0,35,1238,367,371,80,276,336,35,536,422,224,645,273,141,0,264,100,34,672,104,1044,191,-35,529,47,19,517,145,238,67,427,1083,101,5,1615,273,72,284,7
382,1,479,97,1949,222,-15,30,72,379,647,1,32,1126,386,447,101,138,442,28,752,527,504,505,313,187,2,357,91,55,864,122,1132,599,20,433,92,73,773,143,207,57,400,1532,88,4,907,287,45,645,10
498,13,501,261,2198,341,271,75,86,651,650,3,39,1516,643,226,60,197,213,52,1292,675,400,483,328,191,4,285,97,103,1187,112,1758,829,42,476,41,46,666,141,165,83,403,1715,243,3,1152,266,36,690,16
501,6,702,239,2972,486,203,65,46,1212,525,2,34,1666,514,347,313,178,0,37,1297,617,645,584,418,134,8,394,128,103,1029,129,1549,1119,39,651,68,46,761,141,343,73,436,1253,329,1,1132,286,37,574,15
328,5,790,236,3057,482,260,186,179,927,448,2,36,1496,665,317,21,199,775,56,1031,789,259,659,439,169,12,251,144,53,764,131,1363,1026,34,468,80,52,716,184,263,94,477,1323,269,2,1078,241,17,465,7
593,28,681,240,3014,280,179,76,84,739,715,1,15,1298,365,285,31,50,339,43,794,664,507,660,272,179,10,196,109,106,837,65,1104,925,23,479,88,58,429,109,467,33,156,1578,278,4,996,196,21,169,5
582,7,187,190,2529,199,539,107,56,667,706,0,53,1078,255,168,225,213,431,24,579,3840,1080,358,251,226,4,244,73,34,473,111,945,682,48,471,67,60,516,63,287,41,410,1107,197,2,791,458,18,141,7
237,21,1127,375,2438,211,239,80,29,617,306,1,27,1578,445,228,40,137,405,28,796,358,245,300,268,299,4,266,157,64,627,224,1361,684,21,366,119,35,581,121,267,32,1256,1885,211,5,841,336,28,398,2
80,19,995,249,2326,272,112,27,130,1317,648,0,55,1035,480,359,138,198,387,41,786,429,310,363,302,198,2,255,92,46,523,116,1043,961,33,442,113,61,556,107,236,95,526,1580,321,2,666,168,21,673,3
221,26,573,358,2510,300,148,34,104,1419,817,1,64,870,396,567,51,296,429,28,873,471,225,403,238,266,12,251,168,81,462,213,1053,1263,27,490,102,76,557,106,354,86,350,1784,300,36,951,223,25,463,6
315,23,1551,226,3593,255,221,27,79,1305,752,9,57,1168,494,389,161,270,427,36,917,494,4529,707,209,229,2,262,188,77,806,319,1042,1141,39,476,97,110,480,116,448,30,425,1993,486,1,676,547,17,364,12
656,14,1148,450,2637,233,358,72,70,1270,663,8,28,934,429,195,24,308,497,42,692,575,452,521,265,144,1,164,188,66,557,128,1083,1392,71,353,56,87,599,0,463,90,560,1754,522,19,865,221,17,274,6
457,9,1407,325,2850,153,150,97,63,1180,428,2,14,819,400,267,32,34,330,46,494,304,419,385,236,326,5,91,179,24,271,140,777,854,45,365,91,137,494,0,370,71,452,871,218,17,1284,297,8,249,8
